,Date,User,Tweet
1179,2022-11-14 04:11:35+00:00,LakersReporter,"Terrific offensive performance from @AntDavis23 thus far. He's not settling at all, with 18 of his 19 field goal attempts coming in the paint. 

He made his only jumper, and is 11 for 18 inside towards 28 points (4 of 4 FT's).

Nets have had nothing for him inside."
1180,2022-11-14 04:04:45+00:00,LakersReporter,"Coming into this game 1st and 2nd half splits for AD: 

1st: 14.5 points, 56.4% FG’s

2nd: 8.3 points, 47.1% FG’s

He had 16 points in the 1st half, but has it going in the 3rd tonight, with 8 points in 6 minutes already. He's 10 of 16 for the game."
1181,2022-11-14 02:28:45+00:00,LakersReporter,"Back on the @ESPNLosAngeles radio waves tonight alongside @champagnennuts, filling in for @LAIreland as the Lakers try to snap their losing streak with the Brooklyn Nets in town."
1182,2022-11-14 01:53:36+00:00,LakersReporter,Anthony Davis is officially available and will start.
1183,2022-11-14 00:59:38+00:00,LakersReporter,"Darvin Ham said there’s some precautionary thinking involved with LeBron being out tonight, but if all goes well this week, it’s possible he could return next game (Friday vs. Detroit). Lakers could also get Dennis Schröder and Thomas Bryant back if their evaluations go well."
1184,2022-11-14 00:49:49+00:00,LakersReporter,"LeBron won’t play tonight, as expected, due to the left adductor strain.

Anthony Davis remains probable."
1185,2022-11-13 17:43:33+00:00,LakersReporter,"Lakers vs. Nets, Three Things to Know:

https://t.co/wNcqka8CuP

Without LeBron, LAL try to snap their losing streak against a Brooklyn team playing the best hoops in the NBA since Irving’s suspension:

Nets Last 5: +18.2 (1st in NBA)

Nets First 8: -6.7 (28th in NBA)"
1186,2022-11-12 23:12:27+00:00,LakersReporter,"LeBron (left adductor strain) is doubtful for Sunday’s game against Brooklyn, while Anthony Davis (low back tightness) is probable.

Dennis Schröder and Thomas Bryant are out, but both will be evaluated later in the week with a chance to return as early as Friday."
1187,2022-11-12 04:40:29+00:00,LakersReporter,"LAL led 59-48 w/36.4 seconds left in the half. Fox and Huerter then scored around a Westbrook turnover. LAL had the ball with 15 seconds left, up 8, and Westbrook turned it over again, committed a take foul w/2.0 left. Kings hit a FT, then a 3 on inbounds pass to cut lead to 4."
1188,2022-11-12 03:00:03+00:00,LakersReporter,"Anthony Davis will start tonight, alongside Patrick Beverley, Lonnie Walker IV, Troy Brown Jr. and Wenyen Gabriel."
1189,2022-11-12 02:29:17+00:00,LakersReporter,"Lonnie Walker IV is officially available tonight. 

Still awaiting final confirmation about AD’s status."
1190,2022-11-12 01:52:58+00:00,LakersReporter,"Anthony Davis, listed as questionable due to non-COVID illness symptoms, is currently going through his pregame workout. 

It’s a good sign that he’s on the court, Darvin Ham allowed, though they’ll await final clearance when they speak after the workout."
1191,2022-11-12 01:48:01+00:00,LakersReporter,"Both Dennis Schröder and Thomas Bryant have progressed well from their respective thumb surgeries, and are set to be re-evaluated on Thursday, Nov. 17.

Presumably, if that evaluation went well, both could be cleared to play on Friday, Nov. 18 vs. Detroit."
1192,2022-11-11 18:53:03+00:00,LakersReporter,Anthony Davis is now questionable to play tonight due to a non-COVID illness.
1193,2022-11-11 03:12:10+00:00,LakersReporter,LeBron has been downgraded to out against the Kings on Friday due to his left adductor strain.
1194,2022-11-10 21:44:10+00:00,LakersReporter,"Darvin Ham said LeBron James had an MRI that revealed a strained left adductor.

He’ll be listed as doubtful for Friday’s game, and is day-to-day moving forward."
1195,2022-11-10 21:04:59+00:00,LakersReporter,"LeBron’s at practice in regular clothes, wearing a wrap on his left leg, casually shooting a couple jumpers. We’ll likely get an update about LeBron’s status with his tweaked groin from Darvin Ham in a few minutes. https://t.co/c9Pxj0PiF1"
1196,2022-11-10 06:07:01+00:00,LakersReporter,LeBron James on his groin: https://t.co/lnhTmC4udQ
1197,2022-11-10 05:50:51+00:00,LakersReporter,"Darvin Ham said LeBron James will undergo further evaluation from the medical staff to determine specifics about the left leg discomfort that forced him out of the 4th Q of Wednesday night’s loss.

Ham said he doesn’t want to speculate until they get an official update."
1198,2022-11-10 05:21:42+00:00,LakersReporter,LeBron James won't return tonight due to left leg soreness.
1199,2022-11-10 04:47:04+00:00,LakersReporter,"Troy Brown Jr. continues to impress in his new role, most recently with three straight pretty offensive moves, a pair of tough reverse layups and a step-back J, to tie the game at 71.

He has 14 points on 6 of 8 FG's."
1200,2022-11-10 04:10:29+00:00,LakersReporter,"LAL held the Clippers to 16 points in the 2nd Q, while scoring 31, to trim all but 2 points off a 17-point deficit.

It's 54-52 LAC at the half. 

LeBron's 16 points and AD's 11 lead the Lakers."
1201,2022-11-10 03:57:49+00:00,LakersReporter,"It's a 20-10 start to the 2nd Q, which has been LAL's best period, as @forumbluegold laid out for us in his pregame article."
1202,2022-11-10 03:55:53+00:00,LakersReporter,"Better energy on defense out of the last break from LAL, with B2B strong possessions resulting in Clipper misses. 

Beverley helping to set the tone."
1203,2022-11-10 03:52:33+00:00,LakersReporter,"LAL chipped 5 points off LAC's biggest lead of 17, resulting in a 46-34 deficit into a time out at the 7:18 mark on the 2nd Q.

LeBron has yet to miss from the field at 6 for 6 (2 of 2 from 3), towards 16 points."
1204,2022-11-10 03:38:10+00:00,LakersReporter,"A rough quarter for the Lakers in multiple areas results in a 38-21 deficit. LAC hit 14 of 23 FG's and 6 3's, with the Lakers committing 7 turnovers, several of them unforced, and shooting just 8 for 22 from the field."
1205,2022-11-10 03:28:29+00:00,LakersReporter,"Rookie Max Christie has impressed LAL's coaching staff, especially with his defense, and he gets the call off the bench at the 4:04 mark after LAC ripped off a run to go up 23-13."
1206,2022-11-10 03:15:00+00:00,LakersReporter,"A welcome sign for LeBron and LAL, as he hits his first 3, having come into this game at 21.0% from distance in the first 9.

LAL lead 10-6 early."
1207,2022-11-10 02:31:14+00:00,LakersReporter,"Beverley, Reaves, Brown Jr., LeBron and AD will start for LAL tonight."
1208,2022-11-10 01:44:08+00:00,LakersReporter,"Darvin Ham said Dennis Schröder (thumb) is continuing to progress, but still has to go through a ramp up process. There’s no official medical update or timetable for his return just yet, but one should come on both Schröder and Thomas Bryant in the next few days."
1209,2022-11-09 22:29:21+00:00,LakersReporter,Lonnie Walker IV is out tonight due to his non-COVID illness. He’d been listed as questionable prior to this downgrade.
1210,2022-11-09 00:53:42+00:00,LakersReporter,"LeBron James (who missed Monday’s loss at Utah) and Anthony Davis are both listed as probable for tomorrow’s game against the Clippers.

Patrick Beverley is off the injury report after missing two games due to a non-COVID illness. 

Lonnie Walker IV (NC illness) is questionable."
1211,2022-11-08 04:57:20+00:00,LakersReporter,"Nunn, up to 18 points on 7 of 11 FG's in his best game of the season, led a late 3rd Q run to trim what was an 18-point lead to 12 ... but Utah countered with 2 more made jumpers, a long 2 (Sexton) and corner 3 (Gay).

They're 15 of 28 from 3 (53.6%) and 42 of 69 overall (60.9%)."
1212,2022-11-08 04:49:59+00:00,LakersReporter,"THT posterized Damian Jones, who was sliding over to try and help, to put Utah up 108-90 as the Jazz pull away late in the 3rd Q."
1213,2022-11-08 04:33:40+00:00,LakersReporter,"Another poor start to the 3rd Q, and LAL trail 86-73 after a 10-2 Utah run that included the 11th and 12th Utah 3."
1214,2022-11-08 04:08:29+00:00,LakersReporter,"Impressive first half efforts from several Lakers stepping up their usage with 3 starters out, including:

Austin Reaves: 9 points, 3 boards, 1 assist, 7 of 7 FT's
Troy Brown: 4 of 4 FG's (2 3's) for 10 points with 2 boards
Max Christie: 2 of 4 3's, 1 assist"
1215,2022-11-08 03:58:28+00:00,LakersReporter,"Rookie Max Christie is 2 for 4 from 3 tonight, providing a much-needed bench lift. 

LAL, who trailed by 11, are within 4 at 55-51 after AD added a hoop soon after returning, and Reaves converted 2 FT's."
1216,2022-11-08 03:44:55+00:00,LakersReporter,"Utah hit 8 of 12 3's, including a buzzer-beater from Jordan Clarkson, his 4th, to put Utah up 42-34 after 1. 

LAL was very efficient, hitting 14 of 20 FG's, and 4 of 6 3's, but Utah was +12 from 3 and +6 at the FT line."
1217,2022-11-08 03:35:32+00:00,LakersReporter,"Utah continues to barely miss shots against the Lakers, starting this game 10 of 14 overall, and 5 of 7 from 3. With no focal point, every Jazz player is playing aggressive. 

LAL are hot tonight, too, at 11 for 15, but Utah has 6 FTA's to LAL's 2."
1218,2022-11-08 03:33:17+00:00,LakersReporter,"Two PF's on Anthony Davis, far from ideal for the Lakers, already down 3 starters.

He'll sit with 3:34 left in the 1st Q and the game tied at 26."
1219,2022-11-08 03:29:38+00:00,LakersReporter,"Davis is scoring very easily around, or over, Lauri Markkanen, up to 10 points on 5 of 6 FG's.

LAL lead 21-20 after consecutive AD buckets."
1220,2022-11-08 03:26:36+00:00,LakersReporter,"Utah shot the lights out against the Lakers on Friday, and they've yet to cool, starting this game 4 of 6 from 3, towards 12 of their 18 points.

LAL have been efficient as well, hitting 7 of 9 FG's, with just 1 triple, and five FG's in the paint (Davis is 3 of 4).

LAL down 1."
1221,2022-11-08 02:45:17+00:00,LakersReporter,"Lakers starters in Utah:

Kendrick Nunn, Austin Reaves, Troy Brown Jr., Wenyen Gabriel and Anthony Davis 

(LeBron, Walker IV and Beverley are all out)"
1222,2022-11-08 01:54:19+00:00,LakersReporter,"Ham said that LeBron’s foot has been sore, as we’ve seen it listed on the injury report, but there isn’t anything structurally wrong.

This being the second night of a back-to-back may have impacted the decision to sit him, but Ham said it will be a fluid situation going forward."
1223,2022-11-08 01:50:36+00:00,LakersReporter,"Westbrook will continue to come off the bench tonight, as Darvin Ham really likes how he’s taken to that role.

Ham’s looking forward to seeing what players like Austin Reaves and Wenyen Gabriel can do with some increased usage, as well as Kendrick Nunn and even Max Christie."
1224,2022-11-07 18:42:35+00:00,LakersReporter,"LeBron James (left foot soreness) will miss tonight’s game at Utah.

Lonnie Walker IV (Non-COVID illness) is also out, as is Patrick Beverley (Non-COVID illness) for the second straight game.

Anthony Davis (low back tightness) is probable."
1225,2022-11-07 18:18:37+00:00,LakersReporter,"Lakers at Jazz, Three Things to Know:

https://t.co/uqBlWpHCjy

Game tips in Salt Lake City at 7:15 Pacific time on @SpectrumSN."
1226,2022-11-06 23:33:55+00:00,LakersReporter,"Patrick Beverley missed this game with non-Covid illness, and Ham said he won't travel to Utah tonight, which will have him miss a second straight game."
1227,2022-11-06 22:59:43+00:00,LakersReporter,"Final: Cavs 114, Lakers 100.

LAL led by 6 after the first half, but were outscored 29-16 in the 3rd, and 27-20 in the 4th as CLE dominated the second half."
1228,2022-11-06 22:54:09+00:00,LakersReporter,"Only two 2nd half field goal attempts for AD tonight, after four 2nd half FGA's in Friday's loss. 

His night ends with 19 points on 7 of 12 FG's and 5 of 9 FT's, plus 12 boards and 4 assists."
1229,2022-11-06 22:32:30+00:00,LakersReporter,"Westbrook leads LAL with 10 assists, but his 7th turnover led to a breakaway layup from Dean Wade that put Cleveland up 12, its biggest lead.

That's 16 Lakers turnovers to Cleveland's 9."
1230,2022-11-06 22:28:03+00:00,LakersReporter,"Cleveland took control of the game with a strong third quarter, outscoring LAL 29-16 to take an 87-80 lead into the final period.

Lakers were down 1 when Davis got called for his 4th PF on an atypical double foul during a loose ball."
1231,2022-11-06 22:12:13+00:00,LakersReporter,"Westbrook has 3 assists already since checking in around the 8-minute mark of the 3rd Q, totaling 8 in his 18 minutes, helping stop a Cavs run that had them up by 5.

74-all."
1232,2022-11-06 21:46:58+00:00,LakersReporter,"LAL take a 64-58 lead into halftime, after the teams scored 28 points apiece in the 2nd Q.

LAL's initial defense was mostly strong, holding CLE to 38.1% FG's, except in terms of containing Mitchell/Garland and their FT parade (15 of 15 makes)."
1233,2022-11-06 21:32:25+00:00,LakersReporter,"With Allen already on the bench with 3 PF's, Mobley just picked up his 3rd, bringing Robin Lopez into the action at the 6:04 mark of the 2nd Q.

LAL lead 49-41 after Davis split a pair of FT's."
1234,2022-11-06 21:20:53+00:00,LakersReporter,"Big play ... LeBron's and-1 in transition drew the 3rd PF on Allen,  who will sit. Mobley has 2 PF's, too."
1235,2022-11-06 21:18:53+00:00,LakersReporter,"LAL's guards are struggling with the slippery Mitchell and Garland, who've combined to attempt 13 FT's now, largely after beating their initial defender to get to the paint and draw fouls.

Lakers still up by 4."
1236,2022-11-06 21:15:18+00:00,LakersReporter,"LAL shot 12 for 14 in the Cleveland paint in that 1st Q, which they've protected well this season behind the Allen-Mobley combo."
1237,2022-11-06 21:12:07+00:00,LakersReporter,"After leading by as many as 12, LAL's lead is 36-30 after the 1st.

Westbrook scored 12 points with 4 assists off the bench, and Davis went for 9 points with 4 boards and 2 assists.

Mitchell got to the FT line 9 times to help Cleveland stay attached."
1238,2022-11-06 21:08:22+00:00,LakersReporter,"Lonnie Walker IV went to the locker room briefly, but is available to return with right wrist soreness."
1239,2022-11-06 20:56:32+00:00,LakersReporter,"Mitchell has kept Cleveland hanging around despite the impressive Lakers start, going 5 for 5 at the FT line, and making 2 of CLE's 4 FG's."
1240,2022-11-06 20:53:27+00:00,LakersReporter,"Strong defensive focus for LAL early here, holding Cleveland to 1 of 8 shooting before LeVert got a layup.

Lakers lead 17-9, with Westbrook scoring five quick bench points."
1241,2022-11-06 20:44:15+00:00,LakersReporter,"LAL are off to a good start in this day game against the Cavs, scoring the first 7 before Mitchell grabbed a ball that got deflected by the Lakers and drew a PF.

Brown Jr. has a 3, and LeBron and AD both scored at the rim."
1242,2022-11-06 20:00:03+00:00,LakersReporter,"Lakers starters today vs. Cleveland at 12:30 on @SpectrumSN:

Kendrick Nunn (in for Patrick Beverley)
Lonnie Walker IV
Troy Brown Jr.
LeBron James
Anthony Davis"
1243,2022-11-06 19:03:54+00:00,LakersReporter,"Wenyen Gabriel was also on the injury report with the same bug that’s been going around the team, but he’s officially available to play."
1244,2022-11-06 18:57:25+00:00,LakersReporter,"Darvin Ham said he’s yet to decide on the starter to replace Beverley just yet.

He’s tried Austin Reaves with the starters at times, and he’s a strong candidate.

It won’t be Russell Westbrook, as Ham really likes how he’s playing in the Sixth Man role."
1245,2022-11-06 18:47:51+00:00,LakersReporter,Patrick Beverley is out today due to a non-COVID illness.
1246,2022-11-06 16:05:17+00:00,LakersReporter,"We’re thrilled to get @forumbluegold over to https://t.co/KrBcjKlvxf, to continue his many years of thoughtful, insightful, high-level analysis. 

Had to give up a lot of future draft compensation to get Darius, but it’s well worth it! 😂"
1247,2022-11-05 06:53:47+00:00,LakersReporter,LeBron postgame: 👇🏻
1248,2022-11-05 05:44:21+00:00,LakersReporter,"LeBron pointed out that the Lakers nearly had a 50-40-90 night (48.2% FG’s, 42.3% 3’s, 89.3% FT’s), but still lost, showcasing the importance of their defense."
1249,2022-11-05 05:23:43+00:00,LakersReporter,"Ham, talking about how offense can be fluid, where shots fall some nights and don’t others: “Defense is something you can get right damn near every night … we need to be accountable on that end of the floor ... we gotta get stops to survive and excel.”"
1250,2022-11-05 05:19:58+00:00,LakersReporter,"Darvin Ham - for the first time this season - was very disappointed in the defense, which came into this game 2nd in the NBA: “It was an F at best.”

Called it a “huge step back,” and said they’d address it in their film session, then get back to what they’ve been on Sunday."
1251,2022-11-05 04:52:55+00:00,LakersReporter,"LAL fall 130-116 to Utah at home, snapping their 2-game winning streak.

Jazz started and finished hot, hitting 52 of 103 attempts, including 17 3's. 

LeBron struggled from the field (7 for 19, 0 for 5 from 3), and AD took only 4 2nd half shots after scoring 20 in the 1st half."
1252,2022-11-05 04:39:26+00:00,LakersReporter,"A shot-clock beating 3 from Conley, hotly-contested by Reaves, is how tonight's game has gone for LAL.

Jazz have hit shots from everywhere, covered or not, including 17 for 38 from 3.

Deficit is 116-105 with 5:09 left."
1253,2022-11-05 04:12:41+00:00,LakersReporter,"A 7-0 Lakers run, spurred by Westbrook, trimmed what was a 16-point margin early in the period to 4."
1254,2022-11-05 04:10:05+00:00,LakersReporter,"LAL have had plenty of defensive breakdowns to give Utah too many open 3's, but they're hitting most of 'em. 

Utah's up to 13 makes from 3, keying their 91-82 lead."
1255,2022-11-05 04:05:02+00:00,LakersReporter,"With LeBron's 3-pointer not falling again tonight (0 for 4 after last game's 0 for 7), he's been taking it to the rim, and has a layup, a dunk and 2 FT's as LAL trim the margin from 16 to 8, midway through the 4th Q."
1256,2022-11-05 03:39:17+00:00,LakersReporter,"In a rarity this season, the Lakers played well offensively (62 points in the half on 54.5% FG's and 7 of 16 3's), but couldn't get many stops, as Utah hit 31 of 51 FG's (60.8%) and 9 of 17 3's (including 5 straight in the 2nd Q) towards 75 points."
1257,2022-11-05 03:32:28+00:00,LakersReporter,"Utah's shooting 63% with 2:11 left in the first half. They also have 6 more FGA's than LAL, due to LAL's 8 TO's (3 on Utah).

LAL do have the last two buckets, including a huge Lonnie Walker IV dunk (his first hoop) to trim a 12-point deficit to 8 at 68-60."
1258,2022-11-05 03:05:54+00:00,LakersReporter,"One of LAL's roughest defensive quarters of the young season finds them down 40-34 to Utah, despite LAL's hot shooting from 3 (5 of 9) and generally strong offensive showing (54.2% FG's)."
1259,2022-11-05 03:00:24+00:00,LakersReporter,"Both teams are red hot from the field, with Utah 15 for 22 (68.2%) and LAL 13 for 21 (61.9%), resulting in a 36-34 Jazz lead.

Davis has 14 points on 6 of 9 FG's."
1260,2022-11-05 02:49:07+00:00,LakersReporter,"Utah started this game 6 for 8 from the field against LAL's No. 2 ranked defense to open a 15-10 lead, before a quick 5-0 LAL run tied it up.

Troy Brown Jr.'s off to a strong start, hitting 3 of 4 FG's for 7 points."
1261,2022-11-05 01:45:58+00:00,LakersReporter,LeBron and AD will both play tonight.
1262,2022-11-05 00:52:07+00:00,LakersReporter,"Anthony Davis (lower back tightness) is probable to play, via Darvin Ham."
1263,2022-11-04 20:59:41+00:00,LakersReporter,"Lakers vs. Jazz, Three Things to Know:

https://t.co/vIBenGzudf"
1264,2022-11-04 18:10:05+00:00,LakersReporter,"LeBron is probable (left foot soreness) and AD questionable (low back tightness) tonight.

Both players stayed home from shootaround to stay off their feet. LeBron’s still getting over a non-COVID illness."
1265,2022-11-03 18:06:48+00:00,LakersReporter,Reactions to LAL’s dramatic win over New Orleans last night: 👇🏻👇🏻
1266,2022-11-03 05:58:56+00:00,LakersReporter,"LeBron has been under the weather for the past few days, saying he barely was able to get out of bed prior to today, and that he missed the team Halloween party. 

He went 9 for 23 (0 for 7 from 3); but still managed 20 points, 10 boards, 8 assists and 2 blocks w/2 TO’s. Was +5."
1267,2022-11-03 05:42:55+00:00,LakersReporter,Matt Ryan on his clutch 3: https://t.co/IznkKlpk7g
1268,2022-11-03 05:38:42+00:00,LakersReporter,"Darvin Ham on Russell Westbrook (13, 9 and 7 in 25 bench minutes): 

“One of my goals is to get him in the conversation for Sixth Man of the Year, and why not start now?”"
1269,2022-11-03 05:29:36+00:00,LakersReporter,"Ham on the Ryan 3: “The play was definitely intended for him. Austin threw a hell of a pass.” 

He wanted to put Ryan in a position where he could get a clean look. He knew the Pelicans were aware Ryan’s a shooter, but in a big moment, he hoped they’d see him as a decoy."
1270,2022-11-03 05:18:53+00:00,LakersReporter,"Anthony Davis, after discussing the “great play call” by Darvin Ham to get Matt Ryan a look at a game-tying 3, pointed back to L.A.’s defense (No. 2 in NBA prior to this game) as the reason for the last two wins:

“No matter what, we’re going to rely on our defense.”"
1271,2022-11-03 05:16:12+00:00,LakersReporter,Walk off with Walker IV:
1272,2022-11-03 04:57:57+00:00,LakersReporter,"LAL have a 120-115 lead with 1:56 to play, after a Walker IV 3 (his 5th), AD put-back layup, AD dunk, and LeBron transition bucket. 

Pelicans have a hoop from McCollum and one from Zion."
1273,2022-11-03 04:52:24+00:00,LakersReporter,Beverley-Reaves-Walker-LeBron-AD vs. McCollum-Marshall-Murphy-Zion-Nance.
1274,2022-11-03 04:51:10+00:00,LakersReporter,That play only worked because New Orleans rookie Dyson Daniels missed 2 FT's with 1.6 seconds left. Lakers grabbed the board and called time out to advance the ball.
1275,2022-11-03 04:50:03+00:00,LakersReporter,"Wow. A life line for the Lakers, courtesy of Matt Ryan on a Darvin Ham ATO where Reaves found Ryan in the corner.

Overtime."
1276,2022-11-03 04:42:46+00:00,LakersReporter,Big hustle plays from Patrick Beverley (stripping the ball after a defensive board) and then Austin Reaves (elevating for an offensive board) help LAL go up 108-105 here.
1277,2022-11-03 04:38:30+00:00,LakersReporter,"Second half turnovers: 8 for the Lakers, 1 for the Pelicans. 

New Orleans had 11 in the 1st half, to LAL's 8."
1278,2022-11-03 04:30:24+00:00,LakersReporter,"NOP had been spamming Zion iso's to strong effect on offense to keep the score tight in the 4th, but he'll sit with 6:22 left after picking up his 5th PF.

LAL up 100-97 after Walker IV hit 2 FT's."
1279,2022-11-03 04:22:39+00:00,LakersReporter,"A massive dunk from Lonnie Walker IV, after he hit his 4th triple, has him up to 23 points to lead L.A.

Zion is heating up inside for NOP, however, enough to tie the game at 92."
1280,2022-11-03 04:14:11+00:00,LakersReporter,"LAL managed a 6-0 counter to that big 15-0 NOP run, before McCollum got a layup with 2.0 left to make it a 82-79 Lakers lead after 3."
1281,2022-11-03 04:12:13+00:00,LakersReporter,"Jose Alvarado has led a big charge off the NOP bench, a run that's up to 15-0 from the 3:53 mark of the 3rd to the 1:29 mark.

LAL's 14-point lead has turned into a 77-76 deficit in just over two minutes."
1282,2022-11-03 03:34:08+00:00,LakersReporter,"Another strong half from Russell Westbrook: 11 points (5 of 7 FG's), 7 assists, 6 rebounds in 17 minutes."
1283,2022-11-03 03:33:15+00:00,LakersReporter,"Lakers closed the first half on a 17-2 run.

LAL's pair of 23-year-old wings, Lonnie Walker IV and Troy Brown Jr., hit 3 3's (two from Walker IV, including a near buzzer-beater), to support the LeBron-AD-Russ trio that was drawing the defense.

Lakers held NOP to 38.3% FG's."
1284,2022-11-03 03:30:29+00:00,LakersReporter,"Two extra passes, from Russ and AD, result in 3's from Walker IV and Brown Jr., plus an AD block into a transition alley-oop as LAL take a 53-44 lead in the final minute of the 2nd Q."
1285,2022-11-03 03:16:28+00:00,LakersReporter,"LAL has held New Orleans scoreless for a long stretch here (10:03 of the 2nd Q to 6:26, into a time out).

NOP's lead is 33-31."
1286,2022-11-03 03:07:23+00:00,LakersReporter,"LAL trail 27-23 at the break, getting a pair of late 3's from Westbrook and Ryan to counter a Pelicans run.

Lakers shot just 9 of 26 overall (34.6%) and 3 of 12 from 3 (25%), to NOP's 11 of 21 (52.4%) and 3 of 9 (33.3%), but had only 2 TO's to NOP's 6."
1287,2022-11-03 02:34:45+00:00,LakersReporter,All Migos music for the Lakers warm up tonight in a tribute to Takeoff.
1288,2022-11-03 01:03:27+00:00,LakersReporter,"Herb Jones is out for New Orleans, per coach Willie Green.

Brandon Ingram remains out (concussion protocol)."
1289,2022-11-03 00:45:44+00:00,LakersReporter,"Anthony Davis (back) will start, said Darvin Ham."
1290,2022-11-02 18:10:12+00:00,LakersReporter,"Three Things to Know ahead of Lakers vs. Pelicans:

https://t.co/HH2mUhjwTQ"
1291,2022-10-31 04:38:05+00:00,LakersReporter,"LeBron on Russ leading the second unit tonight, towards 18 points (6 of 12 FG's), 8 assists (3 TO's), 8 boards and a +18: ""Tonight he was more and more comfortable in the role."" Said it was a big key in the W."
1292,2022-10-31 04:33:33+00:00,LakersReporter,"A huge difference from this Lakers win against Denver compared with the opposite result on Wednesday in Denver came in transition. 

Fast break points tonight: 14-9, LAL 
In Denver: 35-18, DEN

LAL committed only 9 turnovers tonight, helping their cause."
1293,2022-10-31 04:23:55+00:00,LakersReporter,"Ham said he told Russ that coming off the bench was going to help him and the team, that he was going to put him in a position to lead a charge, a wave, off the bench that could build momentum. 

""It's tailor made for our group as it's built for him to be in that mode."""
1294,2022-10-31 04:21:11+00:00,LakersReporter,"Ham on AD gutting through his back soreness: ""Huge impact. The way he fought through that ... he said 'Hell no, I got you'"" (re: coming out). 

""I want him to be the AD we all know he can be. He showed it tonight. Tenaciousness on defense, timely shot making, (determination)."""
1295,2022-10-31 04:18:58+00:00,LakersReporter,"Darvin Ham on excitement of getting his first victory, citing the environment: 

""Our fans were awesome tonight ... I really wanted to give them something to be loud and proud about. Hopefully we can string a few of these together and just keep growing and learning."""
1296,2022-10-31 04:17:47+00:00,LakersReporter,"Darvin Ham said the Lakers had to prove something ""to ourselves,"" after being in previous games but failing to close out a victory. 

He saw a collective energy/effort that worked defensively, and carried over towards better ball movement on offense."
1297,2022-10-31 04:07:46+00:00,LakersReporter,Walkoff with @AntDavis23 on @SpectrumSN:
1298,2022-10-31 04:07:12+00:00,LakersReporter,"LAL trailed 83-75 with three minutes left in the third quarter, but outscored Denver 46-27 to close out a 121-110 victory, their first this season.

Lakers held DEN to 42.7% FG's, while shooting 47.9% themselves, and a season-best 43.3% from 3."
1299,2022-10-31 03:49:21+00:00,LakersReporter,"Davis appeared to tweak his back after a critical tip-in, and initially motioned towards the bench (Ham summoned Beverley briefly) before then telling Ham he'd stay in.

Westbrook added a bucket, and LAL lead 117-106 with 1:36 left."
1300,2022-10-31 03:41:43+00:00,LakersReporter,Lakers 3's tonight: 13 of 29 (44.8%).
1301,2022-10-31 03:41:21+00:00,LakersReporter,"LAL hold a 113-101 lead with 1 Jokic FT coming after a time out at the 4:33 mark.

Lakers are +8 in the 2nd half up to this point, with a balanced effort."
1302,2022-10-31 03:20:24+00:00,LakersReporter,"Make it an 11-0 LAL run after Austin Reaves beat the shot clock with an and-1 layup on the baseline.

Lakers take a 93-85 lead into the 4th Q."
1303,2022-10-31 03:17:43+00:00,LakersReporter,"B2B 3's from Ryan and Walker IV, then 2 FT's off a put-back layup attempt from Davis have LAL up 90-85 after an 8-0 run."
1304,2022-10-31 03:12:30+00:00,LakersReporter,"Denver is 8 for 12 from 3 in the 3rd Q, allowing them to push their lead back up to as many as 8. A few were contested, end-of-clock makes.

LAL got 2 straight J's from Walker IV, however, to trim the deficit to 3."
1305,2022-10-31 03:02:49+00:00,LakersReporter,"LeBron is 4 for 5 on jumpers tonight, and 4 of 13 in the paint, towards 19 points.

Game tied at 67."
1306,2022-10-31 02:57:12+00:00,LakersReporter,"Always a pleasure to speak with @paugasol, who will see his jersey go up in the rafters in March:"
1307,2022-10-31 02:42:16+00:00,LakersReporter,"Good second quarter for the Lakers, who take a 54-50 lead into the break.

The defense has been strong again, holding Denver to 38.0% FG’s."
1308,2022-10-31 02:34:39+00:00,LakersReporter,"LAL rallied from what was a 10-point 1st Q deficit to take a 47-44 lead, and are now tied at 49 with 2:38 to play in the half.

Davis is up to 13 points with 7 boards despite being ailed by his sore back. Westbrook has 9 points, 4 boards and 4 assists off the bench."
1309,2022-10-31 02:16:28+00:00,LakersReporter,"Walker IV's attacked the rim well this season, but hasn't found a finish tonight, now 0 for 4 in the paint as LAL's inside woes continue tonight.

DEN's lead is 33-28 after Davis tipped in LeBron's near miss."
1310,2022-10-31 02:12:09+00:00,LakersReporter,"LAL got a screen/roll dunk from LeBron (Westbrook assist) on their final possession, but trail 31-26 after 12 minutes. 

They hit 2 of 5 3's, but struggled in the paint, converting just 6 of 17 attempts, to DEN's 7 of 12 (and 4 of 12 3's)."
1311,2022-10-31 01:59:55+00:00,LakersReporter,"A rarity here, as LeBron is 0 for 4 on attempts all at the rim. Denver's taken advantage to open a 25-15 lead."
1312,2022-10-31 01:53:51+00:00,LakersReporter,"AD has carried the Lakers early with 4 of their 5 made FG's in 12 attempts, with the rest of the squad missing several layups (no 3-point attempts yet, as DEN's paint has been pretty open).

Nuggets lead 15-11 into the first time out."
1313,2022-10-31 01:01:55+00:00,LakersReporter,"Starters vs. Denver:

Beverley, Walker IV, Brown Jr., LeBron and Davis"
1314,2022-10-31 00:30:19+00:00,LakersReporter,Anthony Davis will play tonight.
1315,2022-10-31 00:04:34+00:00,LakersReporter,Nuggets coach Michael Malone said all signs point to Kentavious Caldwell-Pope being able to play tonight. He left Denver’s game against LAL last week in the second half and missed DEN’s previous game with a sprained ankle.
